25.44,25.87,38.0,38.63,-335084
25.44,25.87,37.88,38.5,-337625
25.44,25.87,37.88,38.38,-340164
25.44,25.87,37.75,38.25,-342705
25.44,25.87,37.63,38.0,-345244
25.44,25.62,37.5,37.94,-347785
25.44,25.87,37.44,37.75,-350325
25.44,25.87,37.38,37.63,-352865
25.5,25.62,37.38,37.69,-355406
25.44,25.87,37.31,37.56,-357945
25.44,25.87,37.25,37.38,-360486
25.44,25.87,37.13,37.31,-363026
25.44,25.87,37.06,37.25,-365566
25.44,25.87,37.0,37.25,-368106
25.44,25.87,36.94,37.19,-370647
25.5,25.87,36.88,37.19,-373186
25.44,25.87,36.75,37.19,-375727
25.44,25.87,36.69,37.0,-378267
25.44,25.87,36.69,36.88,-380808
25.44,25.87,36.63,36.81,-383349
25.44,25.87,36.56,36.63,-385889
25.44,25.62,36.56,36.69,-388430
25.44,25.75,36.56,36.5,-390969
25.44,25.87,36.44,36.5,-393510
25.44,25.87,36.31,36.38,-396050
25.44,25.87,36.38,36.38,-398591
25.44,25.62,36.19,36.06,-401131
25.44,25.62,36.25,36.0,-403672
25.44,25.87,36.06,35.88,-406212
25.44,25.87,36.19,36.0,-408753
25.44,25.87,35.94,36.06,-411293
25.44,25.87,35.81,36.06,-413834
25.44,25.87,35.81,35.81,-416375
25.44,25.87,35.69,36.06,-418915
25.44,25.87,35.75,35.88,-421456
25.44,25.87,35.63,35.81,-423996
25.44,25.87,35.63,35.75,-426537
25.44,25.87,35.56,35.75,-429077
25.44,25.87,35.63,35.81,-431618
25.44,25.62,35.44,35.44,-434158
25.44,25.62,35.25,35.44,-436699
25.44,25.62,35.19,35.56,-439239
25.44,25.87,35.13,35.13,-441781
25.44,25.87,35.13,35.38,-444322
25.44,25.87,35.0,35.0,-446862
25.44,25.87,35.0,35.0,-449403
25.44,25.87,34.88,35.19,-451943
25.44,25.87,34.75,35.13,-454484
25.44,25.87,34.69,35.0,-457024
25.44,25.87,34.69,35.0,-459565
25.44,25.62,34.63,34.94,-462105
25.44,25.87,34.5,35.0,-464646
25.44,25.81,34.38,34.88,-467187
25.44,25.87,34.44,34.69,-469728
25.44,25.69,34.31,34.81,-472269
25.44,25.81,34.31,34.69,-474809
25.44,25.87,34.25,34.56,-477350
25.44,25.81,34.25,34.63,-479890
25.44,25.62,34.25,34.5,-482432
25.44,25.81,34.19,34.31,-484972
25.44,25.87,34.13,34.31,-487513
25.44,25.87,34.13,34.25,-490054
25.44,25.62,34.0,34.06,-492595
25.44,25.81,34.0,34.0,-495136
25.44,25.81,33.94,34.0,-497676
25.44,25.62,33.81,34.0,-500218
25.44,25.62,33.94,33.88,-502758
25.44,25.87,33.75,34.06,-505300
25.44,25.81,33.63,33.88,-507840
25.44,25.87,33.69,33.75,-510382
25.44,25.87,33.56,33.69,-512922
25.44,25.87,33.63,33.75,-515463
25.44,25.81,33.56,33.63,-518072
