24.94,25.06,24.81,24.94,0
25.0,25.06,24.5,24.69,3567
25.0,25.06,24.62,25.12,7129
25.0,25.0,24.75,24.69,10690
25.0,25.06,24.5,24.81,14257
25.0,25.06,24.62,25.31,17818
25.0,25.06,24.37,24.44,21377
25.0,25.0,24.75,25.0,24942
25.0,25.06,24.31,25.37,28501
25.0,25.06,24.44,24.62,32069
25.0,25.0,24.62,25.06,35628
25.0,25.0,24.56,24.69,39195
25.0,25.0,24.44,25.19,42753
25.0,25.06,24.44,24.94,46321
25.0,25.06,24.56,25.31,49881
25.0,25.12,24.56,24.81,53446
25.0,25.12,24.75,24.87,57006
25.0,25.0,24.37,25.37,60572
25.06,25.06,24.81,28.69,64133
25.31,25.06,25.0,30.25,67696
25.44,25.12,25.62,31.81,71258
25.62,25.06,25.56,32.44,74819
25.69,25.06,25.81,32.88,78384
25.81,25.0,25.81,33.13,81943
25.87,25.12,25.87,33.75,85508
26.0,25.06,25.94,33.69,89069
26.0,25.12,25.69,34.0,92635
26.06,25.06,25.94,33.94,96197
26.12,25.0,25.69,34.19,99761
26.12,25.06,25.94,34.44,103325
26.12,25.12,25.81,34.19,106885
26.19,25.06,25.75,34.56,110447
26.19,25.06,25.81,34.19,114010
26.19,25.12,25.81,34.44,117573
26.19,25.0,25.87,34.5,121131
26.19,25.12,25.87,34.63,124697
26.19,25.0,25.94,34.56,128258
26.25,25.06,25.81,34.75,131819
26.25,25.06,25.87,34.38,135379
26.25,25.12,25.81,34.63,138946
26.25,25.12,25.87,34.75,142506
26.25,25.12,25.81,34.56,146072
26.25,25.12,25.94,34.69,149630
26.25,25.06,25.81,34.63,153191
26.25,25.06,25.87,34.56,156758
26.25,25.12,25.87,34.63,160316
26.25,25.06,26.0,34.5,163881
26.25,25.06,25.87,34.94,167439
26.25,25.12,25.87,34.88,171006
26.25,25.06,25.94,35.06,174563
26.25,25.06,25.75,35.13,178125
26.25,25.12,25.75,35.06,181690
26.31,25.19,25.81,35.13,185249
26.25,25.12,25.81,35.13,188815
26.31,25.12,25.81,35.44,192375
26.31,25.19,25.81,35.38,195934
26.31,25.19,25.94,35.19,199500
26.31,25.06,25.87,35.13,203061
26.31,25.19,25.94,35.25,206626
26.31,25.19,26.0,35.06,210187
26.31,25.12,25.81,35.06,213747
26.31,25.19,25.81,35.19,217308
26.31,25.19,25.87,35.06,220874
26.31,25.19,25.87,35.13,224435
26.37,25.19,25.87,35.31,227994
26.37,25.25,25.87,35.13,231558
26.37,25.19,25.87,35.38,235117
26.37,25.25,25.87,35.25,238675
26.37,25.25,25.81,35.25,242240
26.37,25.19,25.94,35.0,245805
26.37,25.12,25.87,35.25,249363
26.37,25.25,25.94,35.19,252927
26.44,25.19,25.94,35.19,256492
26.44,25.31,25.87,35.31,260051
26.44,25.25,26.0,35.38,263610
26.44,25.25,26.06,35.25,267175
26.44,25.25,25.94,35.44,270733
26.44,25.37,26.0,35.38,274298
26.44,25.25,25.94,33.81,277862
26.37,25.31,25.81,31.19,281429
26.19,25.25,25.75,29.31,284988
26.0,25.31,25.5,28.12,288553
25.81,25.25,25.56,27.31,292119
25.69,25.31,25.5,26.81,295681
25.62,25.25,25.56,26.56,299243
25.56,25.37,25.37,26.25,302805
25.5,25.44,25.44,26.37,306363
25.44,25.37,25.44,25.94,309926
25.44,25.37,24.94,25.62,313493
25.44,25.37,25.06,25.56,317060
25.37,25.37,25.0,25.62,320627
25.37,25.37,25.37,26.0,324186
25.37,25.44,25.37,25.87,327746
25.37,25.37,25.25,25.94,331305
25.37,25.37,25.5,25.75,334866
25.37,25.44,25.0,25.25,338433
25.37,25.37,25.0,25.06,342000
25.44,25.37,25.12,25.25,345563
25.37,25.37,25.31,25.44,349127
25.37,25.44,25.5,25.25,352692
25.44,25.44,25.12,25.06,356257
25.44,25.44,25.12,25.12,359819
25.44,25.56,25.5,25.56,363379
25.44,25.5,25.31,25.56,366940
25.44,25.5,25.5,25.37,370501
25.44,25.56,25.37,25.5,374501
