26.94,27.06,26.37,26.56,0
26.94,27.06,26.37,26.5,3558
26.94,27.0,26.31,26.62,7124
26.94,27.06,26.25,26.5,10682
26.94,27.06,26.25,26.62,14248
26.94,27.06,26.31,26.56,17814
26.94,27.12,26.25,26.56,21374
26.94,27.06,26.37,26.56,24935
26.94,27.0,26.37,26.62,28502
26.94,27.12,26.31,26.5,32063
26.94,27.0,26.31,26.69,35629
26.94,27.0,26.44,29.87,39190
27.12,27.0,26.87,34.81,42753
27.5,27.12,27.12,38.19,46314
27.75,27.0,27.31,40.38,49878
28.0,27.0,27.56,41.69,53436
28.19,27.06,27.5,42.75,56999
28.37,27.06,27.75,43.38,60557
28.5,27.06,27.81,43.75,64117
28.62,27.06,27.87,44.13,67675
28.69,27.12,27.87,44.38,71241
28.75,27.0,27.81,44.56,74798
28.87,27.06,27.81,45.06,78364
28.87,27.12,27.75,45.06,81920
28.94,27.06,27.75,45.13,85485
28.94,27.12,27.75,45.06,89041
28.94,27.06,27.75,45.25,92603
28.94,27.0,27.75,45.31,96167
29.0,27.0,27.94,45.25,99723
29.0,27.06,27.87,45.31,103288
29.0,27.06,27.87,45.44,106847
29.0,27.0,27.87,45.44,110411
29.0,27.06,27.87,45.56,113968
29.0,27.06,27.94,45.56,117534
29.0,27.0,27.75,45.63,121090
29.0,27.06,27.94,45.69,124655
29.0,27.0,28.0,45.75,128214
29.0,27.0,27.87,45.81,131779
29.0,27.0,27.94,45.94,135335
29.0,27.0,27.87,45.88,138898
29.06,27.06,27.94,45.88,142462
29.06,27.06,27.94,45.94,146019
29.06,27.06,27.87,45.94,149584
29.06,27.06,28.0,46.0,153145
29.06,27.0,28.0,44.81,156708
28.94,27.06,27.69,39.44,160265
28.62,27.06,27.37,35.44,163829
28.25,27.12,26.94,32.75,167392
28.0,27.12,26.81,31.06,170954
27.81,27.12,26.75,30.06,174518
27.62,27.12,26.62,29.31,178079
27.5,27.06,26.62,28.87,181641
27.37,27.12,26.69,28.5,185201
27.31,27.06,26.5,28.37,188765
27.25,27.12,26.5,28.25,192328
27.19,27.12,26.56,28.0,195891
27.19,27.19,26.56,27.87,199454
27.19,27.25,26.56,27.75,203013
27.12,27.25,26.62,27.69,206580
27.12,27.19,26.44,27.44,210140
27.12,27.19,26.44,27.44,213702
27.12,27.25,26.56,27.5,217264
27.12,27.19,26.5,27.31,220829
27.12,27.19,26.37,27.31,224393
27.12,27.25,26.56,27.25,227956
27.19,27.31,26.56,27.25,231518
27.12,27.25,26.62,27.06,235080
27.12,27.31,26.69,27.06,238641
27.19,27.25,26.56,27.06,242208
27.19,27.31,26.62,27.06,245766
27.19,27.25,26.69,27.0,249330
27.19,27.37,26.56,27.0,252895
27.19,27.25,26.62,27.06,256458
27.19,27.31,26.5,27.0,260021
27.25,27.31,26.5,27.0,263583
27.25,27.31,26.69,27.06,267148
27.25,27.37,26.56,27.0,270148
