27.56,27.69,26.87,27.06,0
27.56,27.62,26.87,27,3565
27.56,27.75,26.75,27.06,7123
27.56,27.62,26.87,26.94,10690
27.56,27.69,26.87,27.12,14248
27.56,27.62,26.94,26.94,17811
27.56,27.69,26.87,26.94,21377
27.56,27.62,26.87,27,24939
27.56,27.69,26.81,29.56,28498
27.75,27.69,27.25,35.75,32064
28.12,27.75,27.75,40.19,35625
28.56,27.75,27.94,43.31,39188
28.87,27.62,28.19,45.44,42750
29.12,27.69,28.19,46.81,46315
29.31,27.75,28.31,47.75,49872
29.44,27.62,28.44,48.44,53438
29.56,27.69,28.56,49.13,57002
29.62,27.62,28.5,49.44,60566
29.69,27.62,28.69,49.5,64131
29.75,27.69,28.5,49.81,67696
29.81,27.69,28.56,49.94,71260
29.87,27.62,28.56,50.06,74819
29.87,27.62,28.62,50.38,78376
29.87,27.69,28.5,50.56,81935
29.94,27.62,28.56,50.5,85494
29.94,27.62,28.75,50.69,89052
29.94,27.62,28.62,50.69,92613
29.94,27.69,28.62,50.88,96177
29.94,27.69,28.5,51,99739
29.94,27.69,28.75,50.94,103297
29.94,27.56,28.69,50.94,106854
30,27.69,28.62,50.94,110415
29.94,27.62,28.75,51,113979
30,27.69,28.69,51,117538
29.94,27.62,28.75,51.06,121096
29.94,27.62,28.56,50.94,124653
30,27.62,28.81,51.06,128210
29.94,27.69,28.75,51,131768
30,27.56,28.62,51,135333
30,27.69,28.56,50.94,138899
30,27.69,28.56,51,142460
30,27.62,28.75,51.13,146017
30,27.69,28.5,51.06,149575
30,27.62,28.69,51.19,153131
30,27.62,28.69,51.19,156692
30,27.69,28.5,48.25,160253
29.81,27.69,28.44,41.5,163810
29.44,27.69,27.87,37,167372
29.06,27.69,27.62,34.13,170937
28.75,27.75,27.5,32.31,174499
28.5,27.75,27.37,31.06,178058
28.37,27.69,27.25,30.31,181617
28.19,27.75,27.25,29.87,185183
28.12,27.81,27.37,29.44,188746
28,27.81,27.19,29.12,192311
27.94,27.75,27.31,28.87,195874
27.94,27.75,27.19,28.69,199440
27.87,27.87,27.25,28.56,202998
27.87,27.87,27.31,28.37,206562
27.81,27.87,27.25,28.25,210129
27.81,27.87,27.25,28.31,213694
27.81,27.87,27.31,28.12,217251
27.81,27.87,27.25,28.06,220814
27.81,27.87,27.19,28.06,224378
27.81,27.94,27.25,28,227940
27.81,27.94,27.31,27.87,231500
27.87,27.94,27.37,27.94,235063
27.87,27.94,27.25,27.94,238630
27.87,27.94,27.19,27.81,242191
27.87,28,27.37,27.75,245752
27.87,28,27.44,27.69,249317
27.87,28,27.31,27.69,252883
27.87,28,27.25,27.62,255883
