26.25,26.31,25.81,26.0,0
26.25,26.31,25.87,25.94,3568
26.25,26.31,26.0,25.94,7132
26.25,26.37,25.87,26.0,10695
26.25,26.37,25.81,25.94,14255
26.25,26.37,25.87,26.0,17817
26.25,26.31,25.81,26.0,21378
26.25,26.44,25.87,25.94,24938
26.25,26.31,25.87,25.94,28498
26.25,26.31,26.0,26.06,32057
26.25,26.31,25.87,25.81,35620
26.25,26.44,25.81,25.94,39181
26.25,26.31,25.87,25.94,42742
26.25,26.31,26.06,28.31,46299
26.44,26.31,26.12,32.63,49862
26.69,26.37,26.5,35.5,53427
26.94,26.37,26.5,37.31,56993
27.19,26.37,26.69,38.5,60558
27.31,26.37,26.69,39.25,64122
27.44,26.31,26.75,39.63,67686
27.56,26.31,26.75,40.19,71246
27.62,26.37,26.81,40.5,74806
27.75,26.31,26.94,40.56,78372
27.81,26.31,26.94,40.69,81939
27.81,26.31,27.0,39.56,85497
27.81,26.37,26.69,37.19,89058
27.62,26.37,26.62,35.38,92623
27.5,26.31,26.62,36.69,96182
27.56,26.31,26.81,38.44,99740
27.62,26.37,26.75,39.31,103298
27.69,26.31,26.94,39.94,106860
27.75,26.37,26.87,40.38,110424
27.75,26.31,27.0,40.63,113987
27.81,26.37,27.12,40.75,117545
27.81,26.31,26.94,40.88,121102
27.87,26.31,26.94,41.0,124665
27.87,26.37,27.06,41.19,128224
27.87,26.25,27.06,41.19,131784
27.87,26.31,26.94,41.06,135345
27.87,26.37,27.06,41.13,138911
27.87,26.31,27.12,41.25,142469
27.94,26.37,27.0,41.13,146026
27.94,26.25,26.94,41.38,149584
27.94,26.31,27.0,41.38,153144
27.94,26.37,27.0,41.44,156707
27.94,26.37,27.06,41.5,160273
27.94,26.37,27.06,41.5,163835
27.94,26.37,27.25,41.56,167395
27.94,26.37,27.12,41.63,170953
27.94,26.31,27.19,41.63,174515
28.0,26.37,27.06,41.56,178081
28.0,26.37,27.12,41.5,181646
28.0,26.44,27.19,41.75,185205
28.0,26.44,27.06,38.63,188766
27.81,26.44,26.69,34.69,192331
27.5,26.44,26.44,32.0,195890
27.25,26.44,26.25,30.31,199456
27.06,26.44,26.12,29.12,203017
26.94,26.44,26.12,28.56,206584
26.81,26.5,26.06,28.12,210151
26.69,26.5,25.94,27.87,213709
26.62,26.5,26.06,27.5,217276
26.62,26.5,26.0,27.44,220835
26.56,26.44,25.94,27.25,224402
26.5,26.5,26.0,27.06,227960
26.5,26.44,26.0,27.0,231527
26.5,26.56,26.06,27.06,235094
26.5,26.56,26.06,26.94,238654
26.5,26.5,26.06,26.87,242219
26.5,26.56,25.94,26.75,245781
26.44,26.62,26.0,26.69,249342
26.5,26.56,26.06,26.69,252903
26.5,26.56,26.06,26.75,256467
26.5,26.62,26.0,26.69,260031
26.5,26.56,26.12,26.56,263590
26.5,26.56,25.87,26.62,267590
