28.37,28.5,27.56,27.69,0
28.44,28.56,27.62,27.62,3567
28.37,28.56,27.62,27.69,7130
28.37,28.56,27.81,27.62,10697
28.37,28.56,27.62,27.69,14262
28.37,28.5,27.62,27.69,17822
28.37,28.56,27.62,27.69,21379
28.37,28.5,27.56,27.75,24939
28.37,28.56,27.62,28.25,28496
28.44,28.56,27.81,34.88,32052
28.75,28.5,28.25,40.94,35610
29.19,28.56,28.81,45.56,39168
29.56,28.5,28.56,48.19,42724
29.81,28.56,28.87,50.63,46282
30.0,28.5,28.81,52.25,49838
30.19,28.56,29.0,53.25,53399
30.31,28.56,28.87,54.06,56955
30.37,28.5,28.94,54.69,60511
30.5,28.44,29.19,55.19,64070
30.5,28.5,29.19,55.88,67628
30.56,28.5,29.0,56.19,71186
30.56,28.44,28.94,57.0,74745
30.62,28.44,29.0,57.44,78303
30.62,28.44,29.06,57.69,81861
30.62,28.44,29.06,58.0,85416
30.62,28.5,29.12,58.5,88978
30.62,28.44,29.19,58.88,92542
30.62,28.44,29.0,59.38,96106
30.62,28.44,29.06,59.75,99665
30.62,28.44,29.0,60.13,103229
30.62,28.44,29.25,60.5,106790
30.62,28.44,29.31,61.0,110355
30.69,28.44,29.37,61.56,113917
30.69,28.44,29.44,62.19,117477
30.69,28.5,29.37,62.56,121040
30.62,28.44,29.31,63.13,124597
30.62,28.5,29.37,64.12,128156
30.62,28.44,29.37,65.31,131720
30.62,28.5,29.44,66.87,135283
30.62,28.44,29.5,68.5,138847
30.62,28.5,29.5,70.37,142411
30.62,28.5,29.37,72.25,145973
30.62,28.5,29.44,74.06,149538
30.62,28.5,29.5,75.87,153102
30.62,28.5,29.56,77.37,156666
30.69,28.44,29.5,79.06,159642
30.69,28.5,29.62,85.0,163206
30.62,28.5,29.31,81.44,166771
30.5,28.56,29.06,71.62,170332
30.31,28.56,28.87,60.63,173890
30.0,28.5,28.37,51.81,177448
29.75,28.56,28.25,45.44,181008
29.5,28.56,28.12,40.81,184574
29.31,28.56,28.12,37.5,188132
29.12,28.56,28.0,35.31,191693
29.0,28.62,28.06,33.81,195256
28.94,28.62,27.94,32.56,198822
28.87,28.62,28.06,31.94,202379
28.75,28.62,27.87,31.31,205940
28.69,28.69,27.94,30.87,209502
28.69,28.62,27.94,30.56,213069
28.69,28.62,27.94,30.25,216631
28.62,28.69,28.0,30.0,220190
28.62,28.62,27.94,29.81,223752
28.62,28.62,27.94,29.62,227315
28.62,28.69,28.0,29.44,230881
28.62,28.75,28.0,29.37,234444
28.62,28.75,27.94,29.25,238001
28.62,28.69,27.94,29.12,241567
28.62,28.75,27.87,29.06,245126
28.69,28.69,27.94,29.06,248693
28.69,28.75,27.87,29.0,252256
28.69,28.81,28.0,28.81,255816
28.69,28.75,27.94,28.81,259381
28.69,28.81,28.0,28.75,262948
28.69,28.87,28.0,28.69,266505
28.69,28.87,28.0,28.62,270064
28.69,28.81,28.06,28.56,273630
28.69,28.81,27.94,28.62,277190
28.69,28.87,27.87,28.56,280747
28.75,28.81,27.81,28.5,284314
28.75,28.81,27.87,28.44,287874
28.75,28.81,27.81,28.5,291439
28.75,28.87,27.94,28.37,294998
28.75,28.87,27.94,28.37,298565
28.69,28.87,27.87,28.37,302125
28.75,28.87,27.87,28.31,305691
28.75,28.87,27.75,28.25,309253
28.75,28.87,27.75,28.25,312811
28.75,28.81,27.94,28.25,316377
28.75,28.87,27.75,28.31,319377
